iso_code,location,total_cases_per_million,total_deaths_per_million,people_vaccinated_per_hundred,date
CHE,Switzerland,3740.084,227.162,,2020-07-07
CHE,Switzerland,3754.99,227.162,,2020-07-08
CHE,Switzerland,3765.158,227.162,,2020-07-09
CHE,Switzerland,3777.174,227.162,,2020-07-10
CHE,Switzerland,3791.848,227.393,,2020-07-11
CHE,Switzerland,3799.474,227.393,,2020-07-12
CHE,Switzerland,3806.754,227.393,,2020-07-13
CHE,Switzerland,3814.842,227.393,,2020-07-14
CHE,Switzerland,3830.094,227.393,,2020-07-15
CHE,Switzerland,3846.501,227.509,,2020-07-16
CHE,Switzerland,3857.132,227.509,,2020-07-17
CHE,Switzerland,3869.842,227.509,,2020-07-18
CHE,Switzerland,3881.28,227.509,,2020-07-19
CHE,Switzerland,3886.249,227.74,,2020-07-20
CHE,Switzerland,3898.728,227.855,,2020-07-21
CHE,Switzerland,3915.02,227.855,,2020-07-22
CHE,Switzerland,3928.538,228.202,,2020-07-23
CHE,Switzerland,3946.332,228.433,,2020-07-24
CHE,Switzerland,3963.433,228.433,,2020-07-25
CHE,Switzerland,3976.143,228.433,,2020-07-26
CHE,Switzerland,3983.654,228.549,,2020-07-27
CHE,Switzerland,3998.906,228.549,,2020-07-28
CHE,Switzerland,4021.206,228.664,,2020-07-29
CHE,Switzerland,4046.626,228.78,,2020-07-30
CHE,Switzerland,4070.89,228.895,,2020-07-31
CHE,Switzerland,4091.688,228.895,,2020-08-01
CHE,Switzerland,4107.634,228.895,,2020-08-02
CHE,Switzerland,4115.26,228.895,,2020-08-03
CHE,Switzerland,4130.281,228.895,,2020-08-04
CHE,Switzerland,4151.194,229.242,,2020-08-05
CHE,Switzerland,4172.108,229.357,,2020-08-06
CHE,Switzerland,4190.711,229.473,,2020-08-07
CHE,Switzerland,4211.74,229.473,,2020-08-08
CHE,Switzerland,4229.303,229.473,,2020-08-09
CHE,Switzerland,4241.435,229.588,,2020-08-10
CHE,Switzerland,4263.042,229.935,,2020-08-11
CHE,Switzerland,4294.701,230.051,,2020-08-12
CHE,Switzerland,4321.739,230.051,,2020-08-13
CHE,Switzerland,4352.705,230.051,,2020-08-14
CHE,Switzerland,4381.938,230.051,,2020-08-15
CHE,Switzerland,4405.047,230.051,,2020-08-16
CHE,Switzerland,4419.837,230.051,,2020-08-17
CHE,Switzerland,4442.599,230.166,,2020-08-18
CHE,Switzerland,4478.534,230.628,,2020-08-19
CHE,Switzerland,4509.269,230.859,,2020-08-20
CHE,Switzerland,4544.626,231.09,,2020-08-21
CHE,Switzerland,4578.712,231.09,,2020-08-22
CHE,Switzerland,4610.602,231.206,,2020-08-23
CHE,Switzerland,4628.743,231.206,,2020-08-24
CHE,Switzerland,4652.083,231.322,,2020-08-25
CHE,Switzerland,4696.337,231.437,,2020-08-26
CHE,Switzerland,4738.049,231.437,,2020-08-27
CHE,Switzerland,4777.334,231.553,,2020-08-28
CHE,Switzerland,4820.779,231.668,,2020-08-29
CHE,Switzerland,4854.518,231.668,,2020-08-30
CHE,Switzerland,4873.352,231.784,,2020-08-31
CHE,Switzerland,4898.31,232.361,,2020-09-01
CHE,Switzerland,4941.062,232.361,,2020-09-02
CHE,Switzerland,4983.12,232.593,,2020-09-03
CHE,Switzerland,5029.916,232.593,,2020-09-04
CHE,Switzerland,5079.023,232.593,,2020-09-05
CHE,Switzerland,5130.325,232.593,,2020-09-06
CHE,Switzerland,5152.394,232.708,,2020-09-07
CHE,Switzerland,5180.702,233.17,,2020-09-08
CHE,Switzerland,5234.893,233.286,,2020-09-09
CHE,Switzerland,5281.689,233.401,,2020-09-10
CHE,Switzerland,5342.697,233.401,,2020-09-11
CHE,Switzerland,5396.425,233.401,,2020-09-12
CHE,Switzerland,5451.309,233.517,,2020-09-13
CHE,Switzerland,5481.004,233.979,,2020-09-14
CHE,Switzerland,5517.401,234.326,,2020-09-15
CHE,Switzerland,5576.791,235.597,,2020-09-16
CHE,Switzerland,5638.03,235.943,,2020-09-17
CHE,Switzerland,5694.417,236.29,,2020-09-18
CHE,Switzerland,5694.417,236.29,,2020-09-19
CHE,Switzerland,5694.417,236.29,,2020-09-20
CHE,Switzerland,5820.939,236.868,,2020-09-21
CHE,Switzerland,5853.985,237.33,,2020-09-22
CHE,Switzerland,5904.478,238.023,,2020-09-23
CHE,Switzerland,5949.656,238.139,,2020-09-24
CHE,Switzerland,5992.639,238.485,,2020-09-25
CHE,Switzerland,5992.639,238.485,,2020-09-26
CHE,Switzerland,5992.639,238.485,,2020-09-27
CHE,Switzerland,6082.995,238.601,,2020-09-28
CHE,Switzerland,6108.993,239.063,,2020-09-29
CHE,Switzerland,6156.482,239.641,,2020-09-30
CHE,Switzerland,6220.032,239.641,,2020-10-01
CHE,Switzerland,6283.813,239.756,,2020-10-02
CHE,Switzerland,6283.813,239.872,,2020-10-03
CHE,Switzerland,6283.813,239.987,,2020-10-04
CHE,Switzerland,6462.677,240.103,,2020-10-05
CHE,Switzerland,6543.559,240.45,,2020-10-06
CHE,Switzerland,6668.001,240.565,,2020-10-07
CHE,Switzerland,6803.42,241.143,,2020-10-08
CHE,Switzerland,6975.236,241.258,,2020-10-09
CHE,Switzerland,6975.236,241.258,,2020-10-10
CHE,Switzerland,6975.236,241.258,,2020-10-11
CHE,Switzerland,7445.274,242.183,,2020-10-12
CHE,Switzerland,7612.237,242.992,,2020-10-13
CHE,Switzerland,7938.421,243.685,,2020-10-14
CHE,Switzerland,8240.341,244.378,,2020-10-15
CHE,Switzerland,8599.109,245.187,,2020-10-16
CHE,Switzerland,8599.109,245.187,,2020-10-17
CHE,Switzerland,8599.109,245.303,,2020-10-18
CHE,Switzerland,9608.627,247.036,,2020-10-19
CHE,Switzerland,9956.188,247.845,,2020-10-20
CHE,Switzerland,10602.779,235.597,,2020-10-21
CHE,Switzerland,11210.085,236.406,,2020-10-22
CHE,Switzerland,11976.612,238.832,,2020-10-23
CHE,Switzerland,11976.612,240.45,,2020-10-24
CHE,Switzerland,11976.612,240.681,,2020-10-25
CHE,Switzerland,13991.721,243.916,,2020-10-26
CHE,Switzerland,14679.1,248.076,,2020-10-27
CHE,Switzerland,15674.638,249.347,,2020-10-28
CHE,Switzerland,16759.145,254.2,,2020-10-29
CHE,Switzerland,17822.97,263.097,,2020-10-30
CHE,Switzerland,17822.97,265.407,,2020-10-31
CHE,Switzerland,17822.97,268.758,,2020-11-01
CHE,Switzerland,20356.415,277.771,,2020-11-02
CHE,Switzerland,21064.246,285.512,,2020-11-03
CHE,Switzerland,22228.133,295.218,,2020-11-04
CHE,Switzerland,23398.375,303.653,,2020-11-05
CHE,Switzerland,24485.541,313.128,,2020-11-06
CHE,Switzerland,24485.541,317.634,,2020-11-07
CHE,Switzerland,24485.541,320.291,,2020-11-08
CHE,Switzerland,26485.513,335.312,,2020-11-09
CHE,Switzerland,27176.474,348.138,,2020-11-10
CHE,Switzerland,28132.033,359.692,,2020-11-11
CHE,Switzerland,28932.068,371.594,,2020-11-12
CHE,Switzerland,29710.728,383.033,,2020-11-13
CHE,Switzerland,29710.728,387.192,,2020-11-14
CHE,Switzerland,29710.728,389.272,,2020-11-15
CHE,Switzerland,31194.213,408.568,,2020-11-16
CHE,Switzerland,31721.1,423.358,,2020-11-17
CHE,Switzerland,32427.543,435.028,,2020-11-18
CHE,Switzerland,33006.078,448.2,,2020-11-19
CHE,Switzerland,33577.565,461.257,,2020-11-20
CHE,Switzerland,33577.565,465.763,,2020-11-21
CHE,Switzerland,33577.565,468.652,,2020-11-22
CHE,Switzerland,34704.247,487.832,,2020-11-23
CHE,Switzerland,35194.274,497.769,,2020-11-24
CHE,Switzerland,35757.673,507.59,,2020-11-25
CHE,Switzerland,36278.666,520.994,,2020-11-26
CHE,Switzerland,36776.898,528.157,,2020-11-27
CHE,Switzerland,36776.898,533.935,,2020-11-28
CHE,Switzerland,36776.898,537.285,,2020-11-29
CHE,Switzerland,37791.616,556.35,,2020-11-30
CHE,Switzerland,38230.919,570.794,,2020-12-01
CHE,Switzerland,38783.919,582.926,,2020-12-02
CHE,Switzerland,39298.673,598.64,,2020-12-03
CHE,Switzerland,39804.992,611.581,,2020-12-04
CHE,Switzerland,39804.992,615.163,,2020-12-05
CHE,Switzerland,39804.992,618.052,,2020-12-06
CHE,Switzerland,40938.375,634.921,,2020-12-07
CHE,Switzerland,41430.829,646.245,,2020-12-08
CHE,Switzerland,42018.492,659.763,,2020-12-09
CHE,Switzerland,42600.956,672.936,,2020-12-10
CHE,Switzerland,43194.396,684.952,,2020-12-11
CHE,Switzerland,43194.396,690.498,,2020-12-12
CHE,Switzerland,43194.396,691.538,,2020-12-13
CHE,Switzerland,44433.735,711.065,,2020-12-14
CHE,Switzerland,44927.228,724.007,,2020-12-15
CHE,Switzerland,45577.17,737.063,,2020-12-16
CHE,Switzerland,46161.598,749.542,,2020-12-17
CHE,Switzerland,46679.01,758.092,,2020-12-18
CHE,Switzerland,46679.01,762.83,,2020-12-19
CHE,Switzerland,46679.01,765.141,,2020-12-20
CHE,Switzerland,47834.694,783.512,,2020-12-21
CHE,Switzerland,48328.65,800.035,,2020-12-22
CHE,Switzerland,48910.189,812.168,,2020-12-23
CHE,Switzerland,49476.129,820.14,,2020-12-24
CHE,Switzerland,49476.129,827.188,,2020-12-25
CHE,Switzerland,49476.129,831.117,,2020-12-26
CHE,Switzerland,49476.129,833.081,,2020-12-27
CHE,Switzerland,50641.634,850.644,,2020-12-28
CHE,Switzerland,51126.578,865.781,,2020-12-29
CHE,Switzerland,51753.295,877.451,,2020-12-30
CHE,Switzerland,52260.654,883.343,,2020-12-31
CHE,Switzerland,52260.654,890.161,,2021-01-01
CHE,Switzerland,52260.654,893.049,,2021-01-02
CHE,Switzerland,52260.654,895.129,,2021-01-03
CHE,Switzerland,53377.399,914.887,,2021-01-04
CHE,Switzerland,53841.891,926.442,,2021-01-05
CHE,Switzerland,54397.433,936.956,,2021-01-06
CHE,Switzerland,54856.725,944.929,,2021-01-07
CHE,Switzerland,55228.665,950.937,,2021-01-08
CHE,Switzerland,55228.665,953.595,,2021-01-09
CHE,Switzerland,55228.665,955.213,,2021-01-10
CHE,Switzerland,55982.367,966.42,,2021-01-11
CHE,Switzerland,56311.786,978.668,,2021-01-12
CHE,Switzerland,56658.538,984.561,,2021-01-13
CHE,Switzerland,56944.397,992.072,,2021-01-14
CHE,Switzerland,57221.243,999.004,,2021-01-15
CHE,Switzerland,57221.243,1002.355,,2021-01-16
CHE,Switzerland,57221.243,1003.164,,2021-01-17
CHE,Switzerland,57764.652,1015.874,,2021-01-18
CHE,Switzerland,58025.785,1023.615,,2021-01-19
CHE,Switzerland,58340.877,1031.126,,2021-01-20
CHE,Switzerland,58595.654,1036.556,,2021-01-21
CHE,Switzerland,58844.769,1043.836,,2021-01-22
CHE,Switzerland,58844.769,1045.685,,2021-01-23
CHE,Switzerland,58844.769,1047.418,,2021-01-24
CHE,Switzerland,59343.925,1056.777,,2021-01-25
CHE,Switzerland,59561.612,1063.478,,2021-01-26
CHE,Switzerland,59818.354,1069.949,,2021-01-27
CHE,Switzerland,60014.665,1075.495,,2021-01-28
CHE,Switzerland,60236.05,1080.81,,2021-01-29
CHE,Switzerland,60236.05,1082.659,,2021-01-30
CHE,Switzerland,60236.05,1083.93,,2021-01-31
CHE,Switzerland,60672.233,1092.134,,2021-02-01
CHE,Switzerland,60860.918,1096.409,,2021-02-02
CHE,Switzerland,61068.438,1101.146,,2021-02-03
CHE,Switzerland,61272.375,1104.15,,2021-02-04
CHE,Switzerland,61455.399,1107.386,,2021-02-05
CHE,Switzerland,61455.399,1109.928,,2021-02-06
CHE,Switzerland,61455.399,1110.736,,2021-02-07
CHE,Switzerland,61834.387,1115.127,,2021-02-08
CHE,Switzerland,61991.875,1119.287,,2021-02-09
CHE,Switzerland,62176.979,1122.06,,2021-02-10
CHE,Switzerland,62333.658,1124.14,,2021-02-11
CHE,Switzerland,62478.436,1126.22,,2021-02-12
CHE,Switzerland,62478.436,1127.144,,2021-02-13
CHE,Switzerland,62478.436,1128.299,5.15,2021-02-14
CHE,Switzerland,62764.989,1129.57,5.26,2021-02-15
CHE,Switzerland,62889.2,1134.308,5.4,2021-02-16
CHE,Switzerland,63033.978,1138.005,5.53,2021-02-17
CHE,Switzerland,63174.828,1141.125,5.66,2021-02-18
CHE,Switzerland,63292.799,1141.934,5.77,2021-02-19
CHE,Switzerland,63292.799,1142.28,5.8,2021-02-20
CHE,Switzerland,63292.799,1142.396,5.81,2021-02-21
CHE,Switzerland,63575.77,1144.707,5.89,2021-02-22
CHE,Switzerland,63706.451,1147.364,6.0,2021-02-23
CHE,Switzerland,63861.629,1148.751,6.13,2021-02-24
CHE,Switzerland,63996.701,1150.137,6.23,2021-02-25
CHE,Switzerland,64119.757,1150.946,6.32,2021-02-26
CHE,Switzerland,64119.757,1151.524,6.35,2021-02-27
CHE,Switzerland,64119.757,1151.524,6.36,2021-02-28
CHE,Switzerland,64415.552,1154.066,6.48,2021-03-01
CHE,Switzerland,64546.119,1156.03,6.61,2021-03-02
CHE,Switzerland,64687.43,1157.07,6.82,2021-03-03
CHE,Switzerland,64828.742,1157.994,7.0,2021-03-04
CHE,Switzerland,64969.939,1160.19,7.16,2021-03-05
CHE,Switzerland,64969.939,1160.768,7.2,2021-03-06
CHE,Switzerland,64969.939,1160.999,7.23,2021-03-07
CHE,Switzerland,65286.995,1161.923,7.37,2021-03-08
CHE,Switzerland,65446.216,1162.963,7.55,2021-03-09
CHE,Switzerland,65618.494,1164.927,7.79,2021-03-10
CHE,Switzerland,65781.297,1165.852,7.99,2021-03-11
CHE,Switzerland,65935.319,1167.469,8.15,2021-03-12
CHE,Switzerland,65935.319,1167.931,8.2,2021-03-13
CHE,Switzerland,65935.319,1168.394,8.21,2021-03-14
CHE,Switzerland,66301.598,1169.087,8.33,2021-03-15
CHE,Switzerland,66467.752,1172.438,8.49,2021-03-16
CHE,Switzerland,66682.435,1174.286,8.69,2021-03-17
CHE,Switzerland,66884.639,1176.597,8.88,2021-03-18
CHE,Switzerland,67086.612,1178.908,9.04,2021-03-19
CHE,Switzerland,67086.612,1178.908,9.08,2021-03-20
CHE,Switzerland,67086.612,1180.064,9.09,2021-03-21
CHE,Switzerland,67507.543,1183.068,9.25,2021-03-22
CHE,Switzerland,67720.609,1183.992,9.45,2021-03-23
CHE,Switzerland,67954.241,1187.343,9.73,2021-03-24
CHE,Switzerland,68190.647,1188.267,10.0,2021-03-25
CHE,Switzerland,68427.861,1189.885,10.25,2021-03-26
CHE,Switzerland,68427.861,1190.001,10.33,2021-03-27
CHE,Switzerland,68427.861,1190.116,10.4,2021-03-28
CHE,Switzerland,68956.25,1190.694,10.62,2021-03-29
CHE,Switzerland,69178.443,1192.658,10.92,2021-03-30
CHE,Switzerland,69457.023,1194.391,11.22,2021-03-31
CHE,Switzerland,69684.416,1195.893,11.47,2021-04-01
CHE,Switzerland,69944.393,1196.009,11.53,2021-04-02
CHE,Switzerland,69944.393,1196.009,11.58,2021-04-03
CHE,Switzerland,69944.393,1196.24,11.6,2021-04-04
CHE,Switzerland,69944.393,1199.013,11.64,2021-04-05
CHE,Switzerland,70514.262,1202.017,11.85,2021-04-06
CHE,Switzerland,70780.131,1205.368,12.17,2021-04-07
CHE,Switzerland,71063.102,1206.87,12.51,2021-04-08
CHE,Switzerland,71354.16,1207.448,12.84,2021-04-09
CHE,Switzerland,71354.16,1207.679,12.96,2021-04-10
CHE,Switzerland,71354.16,1207.794,13.02,2021-04-11
CHE,Switzerland,71999.249,1209.297,13.37,2021-04-12
CHE,Switzerland,72258.186,1209.99,13.79,2021-04-13
CHE,Switzerland,72558.72,1211.839,14.29,2021-04-14
CHE,Switzerland,72815.923,1212.994,14.74,2021-04-15
CHE,Switzerland,73070.701,1213.803,15.16,2021-04-16
CHE,Switzerland,73070.701,1213.803,15.33,2021-04-17
CHE,Switzerland,73070.701,1214.149,15.42,2021-04-18
CHE,Switzerland,73637.45,1215.652,15.83,2021-04-19
CHE,Switzerland,73884.832,1216.923,16.33,2021-04-20
CHE,Switzerland,74195.187,1218.54,16.93,2021-04-21
CHE,Switzerland,74456.897,1219.58,17.48,2021-04-22
CHE,Switzerland,74701.044,1220.851,17.99,2021-04-23
CHE,Switzerland,74701.044,1224.086,18.23,2021-04-24
CHE,Switzerland,74701.044,1221.313,18.38,2021-04-25
CHE,Switzerland,75314.936,1222.815,18.8,2021-04-26
CHE,Switzerland,75561.625,1223.74,19.36,2021-04-27
CHE,Switzerland,75806.581,1226.744,20.02,2021-04-28
CHE,Switzerland,76045.297,1227.668,20.58,2021-04-29
CHE,Switzerland,76256.861,1228.477,21.16,2021-04-30
CHE,Switzerland,76256.861,1228.593,21.46,2021-05-01
CHE,Switzerland,76256.861,1228.708,21.62,2021-05-02
CHE,Switzerland,76716.5,1231.135,22.19,2021-05-03
CHE,Switzerland,76905.185,1232.521,22.8,2021-05-04
CHE,Switzerland,77112.589,1234.601,23.47,2021-05-05
CHE,Switzerland,77307.514,1235.756,24.12,2021-05-06
CHE,Switzerland,77486.147,1236.565,24.72,2021-05-07
CHE,Switzerland,77486.147,1236.796,25.07,2021-05-08
CHE,Switzerland,77486.147,1237.027,25.27,2021-05-09
CHE,Switzerland,77911.7,1238.067,25.79,2021-05-10
CHE,Switzerland,78070.575,1238.761,26.4,2021-05-11
CHE,Switzerland,78248.399,1239.223,27.12,2021-05-12
CHE,Switzerland,78248.399,1239.569,27.48,2021-05-13
CHE,Switzerland,78514.153,1239.801,27.97,2021-05-14
CHE,Switzerland,78514.153,1239.801,28.33,2021-05-15
CHE,Switzerland,78514.153,1239.916,28.54,2021-05-16
CHE,Switzerland,78820.348,1241.418,29.0,2021-05-17
CHE,Switzerland,78963.624,1242.343,29.58,2021-05-18
CHE,Switzerland,79143.181,1242.805,30.31,2021-05-19
CHE,Switzerland,79281.604,1243.267,30.95,2021-05-20
CHE,Switzerland,79281.604,1244.191,31.58,2021-05-21
CHE,Switzerland,79420.374,1245.0,31.92,2021-05-22
CHE,Switzerland,79420.374,1245.116,32.15,2021-05-23
CHE,Switzerland,79420.374,1245.462,32.5,2021-05-24
CHE,Switzerland,79740.435,1246.271,33.06,2021-05-25
CHE,Switzerland,79855.518,1246.618,33.72,2021-05-26
CHE,Switzerland,79970.138,1247.658,34.34,2021-05-27
CHE,Switzerland,80075.516,1248.004,34.92,2021-05-28
CHE,Switzerland,80075.516,1248.466,35.23,2021-05-29
CHE,Switzerland,80075.516,1248.582,35.45,2021-05-30
CHE,Switzerland,80273.907,1249.044,35.95,2021-05-31
CHE,Switzerland,80361.259,1250.893,36.57,2021-06-01
CHE,Switzerland,80444.105,1250.893,37.32,2021-06-02
CHE,Switzerland,80512.046,1251.124,,2021-06-03
CHE,Switzerland,80568.778,1251.471,,2021-06-04
CHE,Switzerland,80568.778,1251.586,,2021-06-05
CHE,Switzerland,80568.778,1251.586,,2021-06-06
CHE,Switzerland,80693.221,1252.626,,2021-06-07
SYR,Syria,0.057,,,2020-03-22
SYR,Syria,0.057,,,2020-03-23
SYR,Syria,0.057,,,2020-03-24
SYR,Syria,0.286,,,2020-03-25
SYR,Syria,0.286,,,2020-03-26
SYR,Syria,0.286,,,2020-03-27
SYR,Syria,0.286,,,2020-03-28
SYR,Syria,0.514,0.057,,2020-03-29
SYR,Syria,0.571,0.114,,2020-03-30
SYR,Syria,0.571,0.114,,2020-03-31
SYR,Syria,0.571,0.114,,2020-04-01
SYR,Syria,0.914,0.114,,2020-04-02
SYR,Syria,0.914,0.114,,2020-04-03
SYR,Syria,0.914,0.114,,2020-04-04
SYR,Syria,1.086,0.114,,2020-04-05
SYR,Syria,1.086,0.114,,2020-04-06
SYR,Syria,1.086,0.114,,2020-04-07
SYR,Syria,1.086,0.114,,2020-04-08
SYR,Syria,1.086,0.114,,2020-04-09
SYR,Syria,1.086,0.114,,2020-04-10
SYR,Syria,1.429,0.114,,2020-04-11
SYR,Syria,1.429,0.114,,2020-04-12
SYR,Syria,1.429,0.114,,2020-04-13
SYR,Syria,1.657,0.114,,2020-04-14
SYR,Syria,1.886,0.114,,2020-04-15
SYR,Syria,1.886,0.114,,2020-04-16
SYR,Syria,2.171,0.114,,2020-04-17
SYR,Syria,2.171,0.114,,2020-04-18
SYR,Syria,2.228,0.171,,2020-04-19
SYR,Syria,2.228,0.171,,2020-04-20
SYR,Syria,2.4,0.171,,2020-04-21
SYR,Syria,2.4,0.171,,2020-04-22
SYR,Syria,2.4,0.171,,2020-04-23
SYR,Syria,2.4,0.171,,2020-04-24
SYR,Syria,2.4,0.171,,2020-04-25
SYR,Syria,2.457,0.171,,2020-04-26
SYR,Syria,2.457,0.171,,2020-04-27
SYR,Syria,2.457,0.171,,2020-04-28
SYR,Syria,2.457,0.171,,2020-04-29
SYR,Syria,2.457,0.171,,2020-04-30
SYR,Syria,2.514,0.171,,2020-05-01
SYR,Syria,2.514,0.171,,2020-05-02
SYR,Syria,2.514,0.171,,2020-05-03
SYR,Syria,2.514,0.171,,2020-05-04
SYR,Syria,2.514,0.171,,2020-05-05
SYR,Syria,2.571,0.171,,2020-05-06
SYR,Syria,2.571,0.171,,2020-05-07
SYR,Syria,2.686,0.171,,2020-05-08
SYR,Syria,2.686,0.171,,2020-05-09
SYR,Syria,2.686,0.171,,2020-05-10
SYR,Syria,2.686,0.171,,2020-05-11
SYR,Syria,2.686,0.171,,2020-05-12
SYR,Syria,2.743,0.171,,2020-05-13
SYR,Syria,2.743,0.171,,2020-05-14
SYR,Syria,2.857,0.171,,2020-05-15
SYR,Syria,2.914,0.171,,2020-05-16
SYR,Syria,3.314,0.171,,2020-05-17
SYR,Syria,3.314,0.171,,2020-05-18
SYR,Syria,3.314,0.171,,2020-05-19
SYR,Syria,3.314,0.171,,2020-05-20
SYR,Syria,3.314,0.171,,2020-05-21
SYR,Syria,3.371,0.229,,2020-05-22
SYR,Syria,4.0,0.229,,2020-05-23
SYR,Syria,4.914,0.229,,2020-05-24
SYR,Syria,6.057,0.229,,2020-05-25
SYR,Syria,6.914,0.229,,2020-05-26
SYR,Syria,6.914,0.229,,2020-05-27
SYR,Syria,6.971,0.229,,2020-05-28
SYR,Syria,6.971,0.229,,2020-05-29
SYR,Syria,6.971,0.229,,2020-05-30
SYR,Syria,6.971,0.286,,2020-05-31
SYR,Syria,7.028,0.286,,2020-06-01
SYR,Syria,7.028,0.343,,2020-06-02
SYR,Syria,7.028,0.343,,2020-06-03
SYR,Syria,7.085,0.343,,2020-06-04
SYR,Syria,7.085,0.343,,2020-06-05
SYR,Syria,7.143,0.343,,2020-06-06
SYR,Syria,8.057,0.343,,2020-06-07
SYR,Syria,8.228,0.343,,2020-06-08
SYR,Syria,8.343,0.343,,2020-06-09
SYR,Syria,8.685,0.343,,2020-06-10
SYR,Syria,9.371,0.343,,2020-06-11
SYR,Syria,9.371,0.343,,2020-06-12
SYR,Syria,9.714,0.343,,2020-06-13
SYR,Syria,10.114,0.343,,2020-06-14
SYR,Syria,10.114,0.343,,2020-06-15
SYR,Syria,10.114,0.343,,2020-06-16
SYR,Syria,10.171,0.4,,2020-06-17
SYR,Syria,10.685,0.4,,2020-06-18
SYR,Syria,10.685,0.4,,2020-06-19
SYR,Syria,11.314,0.4,,2020-06-20
SYR,Syria,11.657,0.4,,2020-06-21
SYR,Syria,12.514,0.4,,2020-06-22
SYR,Syria,13.2,0.4,,2020-06-23
SYR,Syria,13.2,0.4,,2020-06-24
SYR,Syria,13.828,0.4,,2020-06-25
SYR,Syria,14.571,0.457,,2020-06-26
SYR,Syria,14.628,0.514,,2020-06-27
SYR,Syria,14.628,0.514,,2020-06-28
SYR,Syria,15.371,0.514,,2020-06-29
SYR,Syria,15.942,0.514,,2020-06-30
SYR,Syria,16.742,0.514,,2020-07-01
SYR,Syria,17.828,0.514,,2020-07-02
SYR,Syria,18.742,0.571,,2020-07-03
SYR,Syria,19.314,0.571,,2020-07-04
SYR,Syria,20.456,0.743,,2020-07-05
SYR,Syria,21.256,0.8,,2020-07-06
SYR,Syria,21.256,0.8,,2020-07-07
SYR,Syria,21.256,0.8,,2020-07-08
SYR,Syria,21.256,0.8,,2020-07-09
SYR,Syria,22.513,0.914,,2020-07-10
SYR,Syria,22.513,0.914,,2020-07-11
SYR,Syria,22.513,0.914,,2020-07-12
SYR,Syria,23.828,1.086,,2020-07-13
SYR,Syria,25.085,1.2,,2020-07-14
SYR,Syria,26.17,1.257,,2020-07-15
SYR,Syria,27.256,1.257,,2020-07-16
SYR,Syria,28.342,1.429,,2020-07-17
SYR,Syria,28.342,1.429,,2020-07-18
SYR,Syria,28.342,1.429,,2020-07-19
SYR,Syria,29.827,1.657,,2020-07-20
SYR,Syria,30.856,1.771,,2020-07-21
SYR,Syria,32.056,1.829,,2020-07-22
SYR,Syria,33.37,2.0,,2020-07-23
SYR,Syria,34.742,2.0,,2020-07-24
SYR,Syria,35.827,2.057,,2020-07-25
SYR,Syria,37.141,2.171,,2020-07-26
SYR,Syria,38.513,2.286,,2020-07-27
SYR,Syria,39.656,2.286,,2020-07-28
SYR,Syria,40.97,2.286,,2020-07-29
SYR,Syria,42.17,2.343,,2020-07-30
SYR,Syria,43.256,2.457,,2020-07-31
SYR,Syria,44.57,2.457,,2020-08-01
SYR,Syria,46.227,2.514,,2020-08-02
SYR,Syria,48.398,2.628,,2020-08-03
SYR,Syria,50.97,2.628,,2020-08-04
SYR,Syria,53.941,2.743,,2020-08-05
SYR,Syria,57.084,2.743,,2020-08-06
SYR,Syria,60.569,2.743,,2020-08-07
SYR,Syria,64.283,2.857,,2020-08-08
SYR,Syria,67.883,2.971,,2020-08-09
SYR,Syria,71.712,2.971,,2020-08-10
SYR,Syria,75.826,3.028,,2020-08-11
SYR,Syria,75.826,3.028,,2020-08-12
SYR,Syria,81.825,3.143,,2020-08-13
SYR,Syria,86.568,3.314,,2020-08-14
SYR,Syria,91.025,3.428,,2020-08-15
SYR,Syria,95.825,3.657,,2020-08-16
SYR,Syria,100.796,3.886,,2020-08-17
SYR,Syria,105.367,4.171,,2020-08-18
SYR,Syria,110.11,4.457,,2020-08-19
SYR,Syria,114.739,4.686,,2020-08-20
SYR,Syria,118.453,4.743,,2020-08-21
SYR,Syria,122.453,4.857,,2020-08-22
SYR,Syria,126.681,5.086,,2020-08-23
SYR,Syria,131.024,5.257,,2020-08-24
SYR,Syria,135.138,5.428,,2020-08-25
SYR,Syria,139.423,5.6,,2020-08-26
SYR,Syria,143.08,5.714,,2020-08-27
SYR,Syria,146.452,5.885,,2020-08-28
SYR,Syria,150.166,6.057,,2020-08-29
SYR,Syria,154.451,6.228,,2020-08-30
SYR,Syria,157.994,6.4,,2020-08-31
SYR,Syria,161.708,6.628,,2020-09-01
SYR,Syria,165.594,6.857,,2020-09-02
SYR,Syria,169.879,7.085,,2020-09-03
SYR,Syria,173.765,7.257,,2020-09-04
SYR,Syria,177.365,7.428,,2020-09-05
SYR,Syria,181.193,7.657,,2020-09-06
SYR,Syria,184.507,7.828,,2020-09-07
SYR,Syria,187.936,8.0,,2020-09-08
SYR,Syria,191.479,8.171,,2020-09-09
SYR,Syria,195.193,8.4,,2020-09-10
SYR,Syria,198.621,8.571,,2020-09-11
SYR,Syria,200.335,8.685,,2020-09-12
SYR,Syria,202.278,8.857,,2020-09-13
SYR,Syria,204.335,8.971,,2020-09-14
SYR,Syria,206.507,9.143,,2020-09-15
SYR,Syria,208.792,9.314,,2020-09-16
SYR,Syria,210.906,9.428,,2020-09-17
SYR,Syria,213.192,9.6,,2020-09-18
SYR,Syria,215.135,9.714,,2020-09-19
SYR,Syria,217.135,9.828,,2020-09-20
SYR,Syria,219.02,10.0,,2020-09-21
